date,ind,rain,ind,maxt,ind,mint,gmin,soil
22-Apr-67,0,3.2,0,14,0,2.9,-0.3, 
22-Apr-67,0,3.2,4, ,4, ,0, 
23-Apr-67,0,1,4, ,4, ,0, 
23-Apr-67,0,1,0,14.9,0,5.6,5.3, 
24-Apr-67,0,3.8,0,16.4,0,8.6,7.4, 
24-Apr-67,0,3.8,4, ,4, ,0, 
25-Apr-67,0,0,4, ,4, ,0, 
25-Apr-67,0,0,0,14.2,0,4.3,1, 
26-Apr-67,0,1.4,0,15,0,8.8,6, 
26-Apr-67,0,1.4,4, ,4, ,0, 
27-Apr-67,0,0,4, ,4, ,0, 
27-Apr-67,0,0,0,16,0,5.8,0.7, 
28-Apr-67,0,0,0,21.1,0,8.5,4.1, 
28-Apr-67,0,0,4, ,4, ,0, 
29-Apr-67,0,0,4, ,4, ,0, 
29-Apr-67,0,0,0,19.4,0,9.1,5.6, 
30-Apr-67,4,0,0,15.2,0,7.1,4.1, 
30-Apr-67,4,0,4, ,4, ,0, 
01-May-67,0,1.2,0,10.2,0,2.7,-0.6, 
02-May-67,0,1.2,4, ,4, ,0, 
02-May-67,0,1.2,0,11.8,0,0.7,-3.4, 
03-May-67,0,12.8,0,9.9,0,0.1,-4.2, 
03-May-67,0,12.8,4, ,4, ,0, 
04-May-67,0,11.5,4, ,4, ,0, 
04-May-67,0,11.5,0,12.9,0,5.2,0.6, 
05-May-67,0,0.5,0,13.9,0,6.4,3, 
05-May-67,0,0.5,4, ,4, ,0, 
06-May-67,4,0,4, ,4, ,0, 
06-May-67,4,0,0,14.5,0,7.9,3.5, 
07-May-67,0,3,0,14,0,5.9,0.4, 
07-May-67,0,3,4, ,4, ,0, 
08-May-67,0,6.6,4, ,4, ,0, 
08-May-67,0,6.6,0,16.3,0,8.8,4.9, 
09-May-67,0,3,0,16.5,0,8.6,4.9, 
09-May-67,0,3,4, ,4, ,0, 
10-May-67,0,1,4, ,4, ,0, 
10-May-67,0,1,0,12.4,0,8.7,8, 
11-May-67,0,9,0,10.6,0,7.4,2.8, 
11-May-67,0,9,4, ,4, ,0, 
12-May-67,0,21.5,4, ,4, ,0, 
12-May-67,0,21.5,0,11.9,0,6.9,3.9, 
13-May-67,0,8.2,0,9,0,7.9,7.6, 
13-May-67,0,8.2,4, ,4, ,0, 
14-May-67,0,5.2,4, ,4, ,0, 
14-May-67,0,5.2,0,9.2,0,7.6,7.6, 
15-May-67,0,11.8,0,7.8,0,6.4,5.6, 
15-May-67,0,11.8,4, ,4, ,0, 
16-May-67,0,2.7,4, ,4, ,0, 
16-May-67,0,2.7,0,9,0,5.5,5, 
17-May-67,4,0,0,11.4,0,6.4,6.2, 
17-May-67,4,0,4, ,4, ,0, 
18-May-67,0,3.6,4, ,4, ,0, 
18-May-67,0,3.6,0,13.2,0,2.3,-2, 
19-May-67,0,3.8,0,15.8,0,7.8,6.1, 
19-May-67,0,3.8,4, ,4, ,0, 
20-May-67,0,0.6,4, ,4, ,0, 
20-May-67,0,0.6,0,15.4,0,7.4,5.1, 
21-May-67,0,6,0,12.8,0,8.9,6.3, 
21-May-67,0,6,4, ,4, ,0, 
22-May-67,0,6,4, ,4, ,0, 
22-May-67,0,6,0,13.8,0,7.2,4.1, 
23-May-67,0,5,0,16.8,0,7.7,5.6, 
23-May-67,0,5,4, ,4, ,0, 
24-May-67,0,3.7,4, ,4, ,0, 
24-May-67,0,3.7,0,15.2,0,8.4,5.9, 
25-May-67,0,4.1,0,14.7,0,7.9,5.9, 
25-May-67,0,4.1,4, ,4, ,0, 
26-May-67,0,0.8,4, ,4, ,0, 
26-May-67,0,0.8,0,16.9,0,7.9,4.8, 
27-May-67,0,2.6,0,12.3,0,7.5,4.4, 
27-May-67,0,2.6,4, ,4, ,0, 
28-May-67,0,4,4, ,4, ,0, 
28-May-67,0,4,0,14.5,0,7.8,5.5, 
29-May-67,0,3.5,0,16.8,0,8.2,4.1, 
29-May-67,0,3.5,4, ,4, ,0, 
30-May-67,0,0,4, ,4, ,0, 
30-May-67,0,0,0,16,0,9,5.9, 
31-May-67,0,0,0,19.6,0,7.6,3.9, 
31-May-67,0,0,4, ,4, ,0, 
01-Jun-67,4,0,4, ,4, ,0, 
01-Jun-67,4,0,0,18.5,0,9,4.4, 
02-Jun-67,4,0,0,17.5,0,11.3,8.7, 
02-Jun-67,4,0,4, ,4, ,0, 
03-Jun-67,0,0,4, ,4, ,0, 
03-Jun-67,0,0,0,20.1,0,13.9,11.1, 
04-Jun-67,0,0,0,19.7,0,13.4,13.2, 
04-Jun-67,0,0,4, ,4, ,0, 
05-Jun-67,0,0.4,4, ,4, ,0, 
05-Jun-67,0,0.4,0,20.3,0,10.4,6.2, 
06-Jun-67,0,0.3,0,22.1,0,13.1,5.9, 
06-Jun-67,0,0.3,4, ,4, ,0, 
07-Jun-67,0,5.1,4, ,4, ,0, 
07-Jun-67,0,5.1,0,16.9,0,8.9,6, 
08-Jun-67,0,0,0,17,0,7.4,4.1, 
08-Jun-67,0,0,4, ,4, ,0, 
09-Jun-67,0,0,4, ,4, ,0, 
09-Jun-67,0,0,0,17.5,0,8.9,4, 
10-Jun-67,0,0,0,18.5,0,12.1,10.3, 
10-Jun-67,0,0,4, ,4, ,0, 
11-Jun-67,0,0,4, ,4, ,0, 
11-Jun-67,0,0,0,18.2,0,9.4,5.6, 
12-Jun-67,0,0,0,18.1,0,10.5,5.8, 
12-Jun-67,0,0,4, ,4, ,0, 
13-Jun-67,0,0,4, ,4, ,0, 
13-Jun-67,0,0,0,20.7,0,8.1,4.4, 
14-Jun-67,0,0,0,22,0,10.5,6.9, 
14-Jun-67,0,0,4, ,4, ,0, 
15-Jun-67,0,0,4, ,4, ,0, 
15-Jun-67,0,0,0,21.2,0,11.8,7, 
16-Jun-67,0,0,0,21,0,14.4,11.3, 
16-Jun-67,0,0,4, ,4, ,0, 
17-Jun-67,0,0,4, ,4, ,0, 
17-Jun-67,0,0,0,22.1,0,12.2,8.4, 
18-Jun-67,0,0,0,22.5,0,11.8,7.7, 
18-Jun-67,0,0,4, ,4, ,0, 
19-Jun-67,0,0.1,4, ,4, ,0, 
19-Jun-67,0,0.1,0,19.8,0,11.9,8.8, 
20-Jun-67,0,0.1,0,19.5,0,14,12.9, 
20-Jun-67,0,0.1,4, ,4, ,0, 
21-Jun-67,0,0.5,4, ,4, ,0, 
21-Jun-67,0,0.5,0,18.1,0,10.1,7.7, 
22-Jun-67,0,3.5,0,21.9,0,11.4,11, 
22-Jun-67,0,3.5,4, ,4, ,0, 
23-Jun-67,0,2.7,4, ,4, ,0, 
23-Jun-67,0,2.7,0,16,0,6.7,3.4, 
24-Jun-67,4,0,0,19.9,0,11.6,10.7, 
24-Jun-67,4,0,4, ,4, ,0, 
25-Jun-67,0,0.4,4, ,4, ,0, 
25-Jun-67,0,0.4,0,17.1,0,9.9,5.9, 
26-Jun-67,0,0,0,19.3,0,10.5,7.8, 
26-Jun-67,0,0,4, ,4, ,0, 
27-Jun-67,4,0,4, ,4, ,0, 
27-Jun-67,4,0,0,19.8,0,11.8,10.6, 
28-Jun-67,0,0.4,0,24.9,0,14.3,12.1, 
28-Jun-67,0,0.4,4, ,4, ,0, 
29-Jun-67,0,0,4, ,4, ,0, 
29-Jun-67,0,0,0,18.7,0,12.6,11.2, 
30-Jun-67,0,0,0,17.5,0,9,5, 
30-Jun-67,0,0,4, ,4, ,0, 
01-Jul-67,0,1.2,0,21.2,0,12.9,11.3, 
01-Jul-67,0,1.2,4, ,4, ,0, 
02-Jul-67,0,2.1,4, ,4, ,0, 
02-Jul-67,0,2.1,0,19.2,0,10.2,7.9, 
03-Jul-67,0,2.4,0,18.1,0,10.3,8.1, 
03-Jul-67,0,2.4,4, ,4, ,0, 
04-Jul-67,0,0,4, ,4, ,0, 
04-Jul-67,0,0,0,20.5,0,12,10.3, 
05-Jul-67,0,0,0,21.5,0,11.9,8.9, 
05-Jul-67,0,0,4, ,4, ,0, 
06-Jul-67,0,0.4,4, ,4, ,0, 
06-Jul-67,0,0.4,0,21.2,0,14.5,14.1, 
07-Jul-67,0,0.2,0,22.4,0,14.2,12.1, 
07-Jul-67,0,0.2,4, ,4, ,0, 
08-Jul-67,4,0,4, ,4, ,0, 
08-Jul-67,4,0,0,18.9,0,10.9,8, 
09-Jul-67,0,0,0,21.8,0,11.2,8.3, 
09-Jul-67,0,0,4, ,4, ,0, 
10-Jul-67,0,0.9,4, ,4, ,0, 
10-Jul-67,0,0.9,0,23.8,0,14,12.1, 
11-Jul-67,0,2.8,0,20.4,0,16,15.1, 
11-Jul-67,0,2.8,4, ,4, ,0, 
12-Jul-67,0,0,4, ,4, ,0, 
12-Jul-67,0,0,0,20.8,0,13.6,10.4, 
13-Jul-67,0,13.2,0,20.5,0,14.5,12.3, 
13-Jul-67,0,13.2,4, ,4, ,0, 
14-Jul-67,0,5.5,4, ,4, ,0, 
14-Jul-67,0,5.5,0,22.2,0,14.4,12, 
15-Jul-67,0,2.5,0,20.9,0,12.8,10.3, 
15-Jul-67,0,2.5,4, ,4, ,0, 
16-Jul-67,4,0,4, ,4, ,0, 
16-Jul-67,4,0,0,20.8,0,15.1,13.4, 
17-Jul-67,0,5,0,21.5,0,14.9,12, 
17-Jul-67,0,5,4, ,4, ,0, 
18-Jul-67,0,0.7,4, ,4, ,0, 
18-Jul-67,0,0.7,0,21.3,0,14.9,11.8, 
19-Jul-67,0,0.1,0,20.9,0,13.5,10.8, 
19-Jul-67,0,0.1,4, ,4, ,0, 
20-Jul-67,0,0.1,4, ,4, ,0, 
20-Jul-67,0,0.1,0,18,0,10.4,6.8, 
21-Jul-67,0,0,0,19.6,0,12.2,10.9, 
21-Jul-67,0,0,4, ,4, ,0, 
22-Jul-67,0,0,4, ,4, ,0, 
22-Jul-67,0,0,0,17.6,0,12.7,8.9, 
23-Jul-67,4,0,0,21.5,0,12.6,9.9, 
23-Jul-67,4,0,4, ,4, ,0, 
24-Jul-67,0,0.3,4, ,4, ,0, 
24-Jul-67,0,0.3,0,18,0,13.8,11.3, 
25-Jul-67,0,0,0,20.3,0,10.7,7.3, 
25-Jul-67,0,0,4, ,4, ,0, 
26-Jul-67,0,0.4,4, ,4, ,0, 
26-Jul-67,0,0.4,0,23.5,0,15.6,15.6, 
27-Jul-67,0,0,0,18.5,0,13.1,12.3, 
27-Jul-67,0,0,4, ,4, ,0, 
28-Jul-67,0,2.6,4, ,4, ,0, 
28-Jul-67,0,2.6,0,18.9,0,12,7.2, 
29-Jul-67,0,0.8,0,23.1,0,12.9,11.6, 
29-Jul-67,0,0.8,4, ,4, ,0, 
30-Jul-67,0,4.7,4, ,4, ,0, 
30-Jul-67,0,4.7,0,21.3,0,13.6,13.5, 
31-Jul-67,0,3.2,0,20.3,0,14,12.8, 
31-Jul-67,0,3.2,4, ,4, ,0, 
01-Aug-67,0,0,4, ,4, ,0, 
01-Aug-67,0,0,0,20.1,0,11.2,10.4, 
02-Aug-67,0,3.2,0,18.7,0,11.1,6.4, 
02-Aug-67,0,3.2,4, ,4, ,0, 
03-Aug-67,0,1.4,4, ,4, ,0, 
03-Aug-67,0,1.4,0,18.1,0,10.9,8, 
04-Aug-67,0,2,0,16,0,7.9,4.4, 
04-Aug-67,0,2,4, ,4, ,0, 
05-Aug-67,4,0,4, ,4, ,0, 
05-Aug-67,4,0,0,18.5,0,6.9,2.6, 
06-Aug-67,0,9,0,22,0,11.2,6.9, 
06-Aug-67,0,9,4, ,4, ,0, 
07-Aug-67,0,5.5,4, ,4, ,0, 
07-Aug-67,0,5.5,0,18.4,0,13.1,11.8, 
08-Aug-67,0,0.5,0,19.2,0,13.8,11.3, 
08-Aug-67,0,0.5,4, ,4, ,0, 
09-Aug-67,0,0,4, ,4, ,0, 
09-Aug-67,0,0,0,20.8,0,12.9,9.7, 
10-Aug-67,0,1.9,0,20.4,0,13.5,13.3, 
10-Aug-67,0,1.9,4, ,4, ,0, 
11-Aug-67,0,12,4, ,4, ,0, 
11-Aug-67,0,12,0,17.4,0,12.8,12.1, 
12-Aug-67,4,0,0,16.2,0,10.9,10.1, 
12-Aug-67,4,0,4, ,4, ,0, 
13-Aug-67,0,9.5,4, ,4, ,0, 
13-Aug-67,0,9.5,0,17.2,0,9,6.4, 
14-Aug-67,0,0.4,0,17.1,0,12.9,12.4, 
14-Aug-67,0,0.4,4, ,4, ,0, 
15-Aug-67,0,6.2,4, ,4, ,0, 
15-Aug-67,0,6.2,0,19.4,0,11.4,8.9, 
16-Aug-67,0,5,0,17.9,0,11,6.7, 
16-Aug-67,0,5,4, ,4, ,0, 
17-Aug-67,0,9.2,4, ,4, ,0, 
17-Aug-67,0,9.2,0,18.3,0,11.4,8.4, 
18-Aug-67,0,12,0,19.4,0,13.4,13.1, 
18-Aug-67,0,12,4, ,4, ,0, 
19-Aug-67,0,0,4, ,4, ,0, 
19-Aug-67,0,0,0,18.6,0,12.2,12.2, 
20-Aug-67,0,0,0,18.7,0,8.5,5.9, 
20-Aug-67,0,0,4, ,4, ,0, 
21-Aug-67,0,0,4, ,4, ,0, 
21-Aug-67,0,0,0,20,0,9.1,5.9, 
22-Aug-67,0,0,0,19.5,0,12.1,8.7, 
22-Aug-67,0,0,4, ,4, ,0, 
23-Aug-67,0,0,4, ,4, ,0, 
23-Aug-67,0,0,0,21.9,0,11.4,9.4, 
24-Aug-67,0,0,0,21.4,0,13.1,9.3, 
24-Aug-67,0,0,4, ,4, ,0, 
25-Aug-67,0,0,4, ,4, ,0, 
25-Aug-67,0,0,0,22,0,14.7,13.2, 
26-Aug-67,0,2.6,0,19,0,16,13.3, 
26-Aug-67,0,2.6,4, ,4, ,0, 
27-Aug-67,0,0.9,4, ,4, ,0, 
27-Aug-67,0,0.9,0,19,0,14.3,12.6, 
28-Aug-67,0,0,0,19.8,0,13.7,11.8, 
28-Aug-67,0,0,4, ,4, ,0, 
29-Aug-67,0,0,4, ,4, ,0, 
29-Aug-67,0,0,0,18.9,0,13,10.5, 
30-Aug-67,0,3.7,0,18.5,0,11.8,9.9, 
30-Aug-67,0,3.7,4, ,4, ,0, 
31-Aug-67,0,2,4, ,4, ,0, 
31-Aug-67,0,2,0,13.8,0,12,11.7, 
01-Sep-67,0,0.4,0,19.2,0,10.3,9.1, 
01-Sep-67,0,0.4,4, ,4, ,0, 
02-Sep-67,0,2.5,4, ,4, ,0, 
02-Sep-67,0,2.5,0,18.8,0,11.5,8.9, 
03-Sep-67,0,5,0,17.2,0,11.6,8.8, 
03-Sep-67,0,5,4, ,4, ,0, 
04-Sep-67,0,2.1,4, ,4, ,0, 
04-Sep-67,0,2.1,0,17.1,0,10.3,8, 
05-Sep-67,0,2.2,0,15.9,0,10.8,8.2, 
05-Sep-67,0,2.2,4, ,4, ,0, 
06-Sep-67,4,0,4, ,4, ,0, 
06-Sep-67,4,0,0,15.4,0,9.2,7.1, 
07-Sep-67,0,0,0,17.9,0,10.2,6.6, 
07-Sep-67,0,0,4, ,4, ,0, 
08-Sep-67,0,0,4, ,4, ,0, 
08-Sep-67,0,0,0,17.1,0,7.9,3.2, 
09-Sep-67,0,8.4,0,19.7,0,8.8,3.8, 
09-Sep-67,0,8.4,4, ,4, ,0, 
10-Sep-67,0,6.5,4, ,4, ,0, 
10-Sep-67,0,6.5,0,17.4,0,11.8,11.8, 
11-Sep-67,0,17.1,0,17,0,12.6,12.7, 
11-Sep-67,0,17.1,4, ,4, ,0, 
12-Sep-67,0,0,4, ,4, ,0, 
12-Sep-67,0,0,0,18.7,0,11.7,11.3, 
13-Sep-67,0,0,0,17.9,0,10,5.4, 
13-Sep-67,0,0,4, ,4, ,0, 
14-Sep-67,0,0,4, ,4, ,0, 
14-Sep-67,0,0,0,18.5,0,8.1,4.1, 
15-Sep-67,0,0,0,20.7,0,8.1,4.7, 
15-Sep-67,0,0,4, ,4, ,0, 
16-Sep-67,0,2.1,4, ,4, ,0, 
16-Sep-67,0,2.1,0,19.4,0,7.4,3.8, 
17-Sep-67,0,14.3,0,14.8,0,12.4,7.3, 
17-Sep-67,0,14.3,4, ,4, ,0, 
18-Sep-67,0,2.8,4, ,4, ,0, 
18-Sep-67,0,2.8,0,16.6,0,8.8,5.6, 
19-Sep-67,0,1,0,15.5,0,9.9,6.6, 
19-Sep-67,0,1,4, ,4, ,0, 
20-Sep-67,0,1,4, ,4, ,0, 
20-Sep-67,0,1,0,17,0,10.3,7, 
21-Sep-67,0,0,0,16.3,0,7.4,4.9, 
21-Sep-67,0,0,4, ,4, ,0, 
22-Sep-67,0,0.7,4, ,4, ,0, 
22-Sep-67,0,0.7,0,14.6,0,10.5,7.2, 
23-Sep-67,0,1.4,0,17.9,0,11.7,10.2, 
23-Sep-67,0,1.4,4, ,4, ,0, 
24-Sep-67,0,0.5,4, ,4, ,0, 
24-Sep-67,0,0.5,0,17.5,0,12.4,10.1, 
25-Sep-67,0,4.6,0,19.3,0,13.4,8.2, 
25-Sep-67,0,4.6,4, ,4, ,0, 
26-Sep-67,0,0.4,4, ,4, ,0, 
26-Sep-67,0,0.4,0,19.5,0,13.2,8.5, 
27-Sep-67,0,0.1,0,19,0,12.3,7.6, 
27-Sep-67,0,0.1,4, ,4, ,0, 
28-Sep-67,0,2.3,4, ,4, ,0, 
28-Sep-67,0,2.3,0,18.5,0,14.1,9.9, 
29-Sep-67,0,2,0,16.2,0,13.1,9.2, 
29-Sep-67,0,2,4, ,4, ,0, 
30-Sep-67,0,1.1,4, ,4, ,0, 
30-Sep-67,0,1.1,0,16.5,0,11.2,6.2, 
01-Oct-67,0,2.4,0,17.1,0,12,8.6, 
01-Oct-67,0,2.4,4, ,4, ,0, 
02-Oct-67,0,2.2,4, ,4, ,0, 
02-Oct-67,0,2.2,0,14.9,0,7.9,5.3, 
03-Oct-67,0,2.7,0,15.6,0,9.6,6.7, 
03-Oct-67,0,2.7,4, ,4, ,0, 
04-Oct-67,0,0,4, ,4, ,0, 
04-Oct-67,0,0,0,15.4,0,7.8,5.3, 
05-Oct-67,0,4.3,0,14.8,0,6.9,2.6, 
05-Oct-67,0,4.3,4, ,4, ,0, 
06-Oct-67,0,13.8,4, ,4, ,0, 
06-Oct-67,0,13.8,0,18.7,0,10.1,8.8, 
07-Oct-67,0,0.3,0,17.8,0,12.5,9.9, 
07-Oct-67,0,0.3,4, ,4, ,0, 
08-Oct-67,0,1.2,4, ,4, ,0, 
08-Oct-67,0,1.2,0,18,0,11.9,9.9, 
09-Oct-67,0,2.8,0,18.1,0,12.3,11.7, 
09-Oct-67,0,2.8,4, ,4, ,0, 
10-Oct-67,0,0.7,4, ,4, ,0, 
10-Oct-67,0,0.7,0,16,0,9.9,8, 
11-Oct-67,0,1.5,0,12.7,0,10.3,7.2, 
11-Oct-67,0,1.5,4, ,4, ,0, 
12-Oct-67,0,0.4,4, ,4, ,0, 
12-Oct-67,0,0.4,0,15.4,0,7.4,3, 
13-Oct-67,0,0.5,0,14.5,0,7.3,3.7, 
13-Oct-67,0,0.5,4, ,4, ,0, 
14-Oct-67,4,0,4, ,4, ,0, 
14-Oct-67,4,0,0,15.4,0,8.5,6.5, 
15-Oct-67,0,0.8,0,13.4,0,8.8,6.6, 
15-Oct-67,0,0.8,4, ,4, ,0, 
16-Oct-67,0,26.2,4, ,4, ,0, 
16-Oct-67,0,26.2,0,10.2,0,5.5,2.4, 
17-Oct-67,0,1,0,11,0,5.2,2.8, 
17-Oct-67,0,1,4, ,4, ,0, 
18-Oct-67,0,2.6,4, ,4, ,0, 
18-Oct-67,0,2.6,0,14,0,2.8,-1.1, 
19-Oct-67,0,1.7,0,15.5,0,5.4,4.2, 
19-Oct-67,0,1.7,4, ,4, ,0, 
20-Oct-67,0,0,4, ,4, ,0, 
20-Oct-67,0,0,0,15,0,10.3,7.1, 
21-Oct-67,0,0,0,12.5,0,7.4,3.6, 
21-Oct-67,0,0,4, ,4, ,0, 
22-Oct-67,4,0,4, ,4, ,0, 
22-Oct-67,4,0,0,14.1,0,8.8,4.1, 
23-Oct-67,0,0,0,14,0,9.7,5.8, 
23-Oct-67,0,0,4, ,4, ,0, 
24-Oct-67,0,1.3,4, ,4, ,0, 
24-Oct-67,0,1.3,0,15.5,0,7.4,3.6, 
25-Oct-67,0,2.4,0,14.9,0,9.4,7.3, 
25-Oct-67,0,2.4,4, ,4, ,0, 
26-Oct-67,0,3,4, ,4, ,0, 
26-Oct-67,0,3,0,12.8,0,8.2,5.4, 
27-Oct-67,0,6.1,0,11.1,0,7.6,2.9, 
27-Oct-67,0,6.1,4, ,4, ,0, 
28-Oct-67,0,0.1,4, ,4, ,0, 
28-Oct-67,0,0.1,0,10.4,0,3.6,1.1, 
29-Oct-67,0,0,0,11.2,0,4.6,1.6, 
29-Oct-67,0,0,4, ,4, ,0, 
30-Oct-67,0,11.9,4, ,4, ,0, 
30-Oct-67,0,11.9,0,9.2,0,4,0.7, 
31-Oct-67,0,3.4,0,10.7,0,5.3,3.7, 
31-Oct-67,0,3.4,4, ,4, ,0, 
01-Nov-67,0,17.3,4, ,4, ,0, 
01-Nov-67,0,17.3,0,9.2,0,4.2,-1.1, 
02-Nov-67,0,1.5,0,9.1,0,4.4,-0.1, 
02-Nov-67,0,1.5,4, ,4, ,0, 
03-Nov-67,0,0,4, ,4, ,0, 
03-Nov-67,0,0,0,9.5,0,3.8,1.3, 
04-Nov-67,0,0,0,9.5,1,-0.3,-5, 
04-Nov-67,0,0,4, ,4, ,0, 
05-Nov-67,0,0,4, ,4, ,0, 
05-Nov-67,0,0,0,8.8,0,2,-1.1, 
06-Nov-67,0,8.8,0,8,0,1.7,-1.1, 
06-Nov-67,0,8.8,4, ,4, ,0, 
07-Nov-67,0,0.2,4, ,4, ,0, 
07-Nov-67,0,0.2,0,8.7,0,2.7,-2.3, 
08-Nov-67,0,0.5,0,8.1,0,3.1,-0.3, 
08-Nov-67,0,0.5,4, ,4, ,0, 
09-Nov-67,0,0.1,4, ,4, ,0, 
09-Nov-67,0,0.1,0,10,0,2.8,0.3, 
10-Nov-67,0,0.5,0,13.3,0,5.8,2.1, 
10-Nov-67,0,0.5,4, ,4, ,0, 
11-Nov-67,4,0,4, ,4, ,0, 
11-Nov-67,4,0,0,13.7,0,9.5,6.9, 
12-Nov-67,0,0.2,0,13.6,0,5,0.7, 
12-Nov-67,0,0.2,4, ,4, ,0, 
13-Nov-67,0,0.9,4, ,4, ,0, 
13-Nov-67,0,0.9,0,13.3,0,7.1,5.2, 
14-Nov-67,4,0,0,10,0,6.2,2.9, 
14-Nov-67,4,0,4, ,4, ,0, 
15-Nov-67,0,0,4, ,4, ,0, 
15-Nov-67,0,0,0,9.3,0,3.4,-0.1, 
16-Nov-67,0,0,0,7.4,0,1.4,-2.7, 
16-Nov-67,0,0,4, ,4, ,0, 
17-Nov-67,0,0,4, ,4, ,0, 
17-Nov-67,0,0,0,9.3,1,-0.2,-4.7, 
18-Nov-67,4,0,0,8.8,1,-1.6,-5.1, 
18-Nov-67,4,0,4, ,4, ,0, 
19-Nov-67,0,0.1,4, ,4, ,0, 
19-Nov-67,0,0.1,0,11,0,0.2,-2.3, 
20-Nov-67,0,0,0,10.5,0,4.3,2.9, 
20-Nov-67,0,0,4, ,4, ,0, 
21-Nov-67,0,0,4, ,4, ,0, 
21-Nov-67,0,0,0,10.9,0,8.4,5, 
22-Nov-67,0,0,0,10.8,0,6.8,2.4, 
22-Nov-67,0,0,4, ,4, ,0, 
23-Nov-67,4,0,4, ,4, ,0, 
23-Nov-67,4,0,0,9.8,0,2.6,-1.8, 
24-Nov-67,0,4.9,0,10,0,3.5,-1.7, 
24-Nov-67,0,4.9,4, ,4, ,0, 
25-Nov-67,0,0,4, ,4, ,0, 
25-Nov-67,0,0,0,7.4,0,3.3,0.1, 
26-Nov-67,0,1,0,9.9,0,0.2,-2.7, 
26-Nov-67,0,1,4, ,4, ,0, 
27-Nov-67,0,0.9,4, ,4, ,0, 
27-Nov-67,0,0.9,0,11.5,0,0.7,-2.1, 
28-Nov-67,0,0.6,0,11.3,0,9.4,6.4, 
28-Nov-67,0,0.6,4, ,4, ,0, 
29-Nov-67,0,4.4,4, ,4, ,0, 
29-Nov-67,0,4.4,0,12,0,5,2.7, 
30-Nov-67,4,0,0,12.7,0,5.9,3.8, 
30-Nov-67,4,0,4, ,4, ,0, 
01-Dec-67,4,0,4, ,4, ,0, 
01-Dec-67,4,0,0,9.4,0,8.5,7.3, 
02-Dec-67,0,0,0,12,0,6.1,5.2, 
02-Dec-67,0,0,4, ,4, ,0, 
03-Dec-67,0,0,4, ,4, ,0, 
03-Dec-67,0,0,0,9.3,0,7,3.5, 
04-Dec-67,4,0,0,10.5,0,4.4,-2.1, 
04-Dec-67,4,0,4, ,4, ,0, 
05-Dec-67,0,1.8,0,11.4,0,7.2,5.7, 
06-Dec-67,0,1,4, ,4, ,0, 
06-Dec-67,0,1,0,5.7,0,4.3,1.6, 
07-Dec-67,0,0.9,0,4,1,-0.7,-2.8, 
07-Dec-67,0,0.9,4, ,4, ,0, 
08-Dec-67,0,1.6,4, ,4, ,0, 
08-Dec-67,0,1.6,0,2.7,1,-1.4,-5.5, 
09-Dec-67,0,0,0,2.4,1,-3,-6.7, 
09-Dec-67,0,0,4, ,4, ,0, 
10-Dec-67,0,3.4,4, ,4, ,0, 
10-Dec-67,0,3.4,0,4.5,1,-2.1,-4, 
11-Dec-67,0,0.9,0,8,1,-1,-5, 
11-Dec-67,0,0.9,4, ,4, ,0, 
12-Dec-67,0,0.1,4, ,4, ,0, 
12-Dec-67,0,0.1,0,8.9,0,4.1,2.5, 
13-Dec-67,4,0,0,9.3,0,6.7,4.7, 
13-Dec-67,4,0,4, ,4, ,0, 
14-Dec-67,0,0,4, ,4, ,0, 
14-Dec-67,0,0,0,8.6,0,6.2,4, 
15-Dec-67,0,1.6,0,10,0,5.8,4.1, 
15-Dec-67,0,1.6,4, ,4, ,0, 
16-Dec-67,0,0,4, ,4, ,0, 
16-Dec-67,0,0,0,6.3,0,3.6,-1.1, 
17-Dec-67,0,0.5,0,7.2,1,-2.5,-8.8, 
17-Dec-67,0,0.5,4, ,4, ,0, 
18-Dec-67,0,10.3,4, ,4, ,0, 
18-Dec-67,0,10.3,0,8.5,1,-0.1,-3.2, 
19-Dec-67,0,0,0,6.4,0,5.6,3.9, 
19-Dec-67,0,0,4, ,4, ,0, 
20-Dec-67,0,1.3,4, ,4, ,0, 
20-Dec-67,0,1.3,0,12.3,0,3.4,-1.7, 
21-Dec-67,0,0.5,0,13.2,0,4.9,2.9, 
21-Dec-67,0,0.5,4, ,4, ,0, 
22-Dec-67,0,5.7,4, ,4, ,0, 
22-Dec-67,0,5.7,0,14.6,0,11,8.2, 
23-Dec-67,0,0.9,0,11.1,0,9.5,7.4, 
23-Dec-67,0,0.9,4, ,4, ,0, 
24-Dec-67,0,0.3,4, ,4, ,0, 
24-Dec-67,0,0.3,0,9.6,0,6.7,3.9, 
25-Dec-67,0,0,0,8.6,0,6.4,2.8, 
25-Dec-67,0,0,4, ,4, ,0, 
26-Dec-67,0,1.1,4, ,4, ,0, 
26-Dec-67,0,1.1,0,10.9,0,4.6,-0.6, 
27-Dec-67,0,0.2,0,12,0,5.3,3.8, 
27-Dec-67,0,0.2,4, ,4, ,0, 
28-Dec-67,0,0,4, ,4, ,0, 
28-Dec-67,0,0,0,7.5,0,2.7,-0.2, 
29-Dec-67,0,0.2,0,6.9,0,2.1,-2.3, 
29-Dec-67,0,0.2,4, ,4, ,0, 
30-Dec-67,0,2.9,4, ,4, ,0, 
30-Dec-67,0,2.9,0,7.4,0,3.3,0.1, 
31-Dec-67,0,7.5,0,9.8,0,2.1,-0.7, 
31-Dec-67,0,7.5,4, ,4, ,0, 
